s1_mean,s2_mean,s3_mean,x_mean,y_mean,z_mean,s1_variation,s2_variation,s3_variation,x_variation,y_variation,s1_std,x_std,s1_median,s3_median,x_median,y_max,z_max,s1_min,x_min,z_min,s1_skew,s2_skew,s3_skew,x_skew,y_skew,z_skew,s1_kurtosis,x_kurtosis,y_kurtosis,z_kurtosis,s1_kstatvar,y_kstatvar,z_kstatvar,s1_entropy,s2_entropy,s3_entropy,x_entropy,y_entropy,s2_peak_len,s2_peak_width,s2_weight_pred_k,x_peak_len,x_peak_width,x_weight_pred_k,y_peak_width,y_weight_pred_k,z_peak_len,z_peak_width,z_peak_height,z_weight_pred_k,x_peak_len_20_150,x_y_corr,z_y_corr,x_z_corr,Name,Kg,Target,stdovermean1,stdovermean2,stdovermean3
91.165,86.80375,131.005,144.30875,-86.7425,-1343.43125,1.367045617610276,0.9068368104440896,1.2536001126481129,7.377220566020403,-6.492508528354128,124.62671372944084,1064.597478356697,9.0,22.0,81.0,2432,183,-5,-2752,-5449,1.0961860677656512,1.239669668166817,0.9917678349599958,1.639572682772092,-0.3480443187594128,-1.116450239141108,-0.4013693400741838,4.058886440502277,8.314213005369494,1.4363277883952223,484330.4660401382,1304780464.919326,1799699786.3785331,0.0,6.325872372545423,0.0,0.0,0.0,9.0,11.55736855736859,2861.6492064767995,9.0,9.779436771924566,59219.48163595601,14.11553230932202,81752.62919962677,2.0,16.539462551254857,182.0,61822.65742820482,17,-0.8334434977563512,0.248254335174456,-0.3168607859205166,a,89.2,Walking,1.1579279087249945,-0.6960185132403811,-10.77964113630189
92.6746126340882,87.14779499404052,123.22407628128724,165.89749702026222,-26.051251489868893,-1345.2169249106078,1.395076635501738,0.913682861884686,1.28259816668836,6.082845377396958,-20.15425661608757,129.28818678999065,1009.1288228714276,9.0,19.0,83.0,2121,111,-8,-2564,-7626,1.1874111711728037,1.250814257662145,1.0304136255284284,1.5658050631684328,-0.3018673870382733,-1.7897912193724117,-0.0503746689238093,3.769114118234995,4.88476295099275,7.7560983091890865,652357.1561984454,627119524.4229432,5199224074.07889,0.0,6.368145390885559,0.0,0.0,0.0,9.0,17.719836956521704,2767.0640394088878,9.0,10.316010870849595,78109.54039912287,17.618855136371053,186338.4443002026,0.0,0.0,0.0,0.0,16,-0.7170512786924406,0.2642344840139201,-0.374702215460277,a,89.2,Walking,1.283160520224001,-0.20149753923137045,-10.404793804523779
94.26923076923076,86.32754342431762,120.7667493796526,142.985111662531,-35.54342431761786,-1355.062034739454,1.3860268618378166,0.9083506771594404,1.284612272219511,7.590270747387723,-14.72775092051161,130.65968609094188,1085.2957103640765,9.0,20.0,70.0,2236,115,-6,-2344,-3730,1.1249154246496202,1.2358231695069637,1.0641490042675494,1.6926589879966782,-0.2024820492066575,-0.8816916917082538,-0.3269009874780364,3.888561454671645,7.453525060720842,-0.0724992945345688,607864.7353935877,885984257.6689178,873529523.1026592,0.0,6.332697074241782,0.0,0.0,0.0,9.0,16.776219690330123,3562.766572988917,10.0,9.723800705413607,61327.062343467245,22.315886628117617,84385.17073170729,0.0,0.0,0.0,0.0,18,-0.8198915479926182,0.3098137260659227,-0.3761926116302077,a,89.2,Walking,1.0943322760090697,-0.27203053505638225,-10.37092675851297
98.82551143200963,88.78219013237064,131.78941034897713,186.51744885679904,-86.91576413959085,-1365.3285198555957,1.322312575062416,0.8672523860292547,1.202092185518451,5.923954263742263,-6.915377313279465,130.6782165035209,1104.920836417564,12.0,26.0,81.0,2888,152,-9,-3359,-7889,1.029643523873076,1.1449174909537536,0.8944881330320663,1.7422180027820653,-1.0433554202316615,-1.8599401800469133,-0.4937183478229565,5.18566771291372,11.05849376252822,8.822828297271812,530934.1576708241,2062941568.2285545,5990102075.740967,0.0,6.386409280808385,0.0,0.0,0.0,10.0,10.815440669021244,4888.333333333316,10.0,9.981806569853887,58019.39727103149,22.47162236987822,288767.09414238343,1.0,18.58027789716769,152.0,0.0,19,-0.7161583817846582,0.4165365099999491,-0.3839203552876603,a,89.2,Walking,1.4273032939026502,-0.66511287393679,-10.44801923677011
95.27375,85.48,119.64125,173.46875,-64.63375,-1364.21625,1.4052818115207408,0.9228230818356636,1.2908231797153489,6.369115544390263,-8.599732251764657,133.8864679903742,1104.8425120909485,9.0,20.0,74.0,2225,443,-7,-2650,-7216,1.159999543789197,1.351250512951941,1.0849355699666592,1.7990960236420817,-1.0692116297676069,-1.5270682234393562,-0.2346634997343315,4.695700578206887,9.831240502380991,5.633640487918679,712504.3963119915,1420183343.5986962,4424279356.819167,0.0,6.319516746331558,0.0,0.0,0.0,9.0,9.773189118321852,3252.014206514201,9.0,9.840476133320069,66267.9185736106,18.249495891515835,148071.08066599508,2.0,9.661206720671252,308.0,58707.69226234341,18,-0.7998265139962416,0.2993439176245737,-0.3430352874101898,a,89.2,Walking,1.29564064691341,-0.4827504300482918,-10.189351250180717
100.23379629629628,85.62962962962963,134.09259259259258,188.23842592592592,-31.27546296296296,-1303.9467592592594,1.3059923913431737,0.8641979457119373,1.197810835207514,5.813433906571047,-17.21491531165619,130.9045753184045,1094.31164779734,11.0,25.5,101.0,2906,238,-8,-3384,-3207,1.0150430964257555,1.12271997253741,0.8727335926932451,1.4851745713529234,0.7479798415209689,-0.8042638305587578,-0.4981314271153403,3.914773767375572,9.455985522837866,0.0223015114372504,1029599.7423613584,2253457973.7304554,1604198296.045602,0.0,5.730861001147788,0.0,0.0,0.0,5.0,7.339449541284409,2280.638888888893,5.0,9.915831302198882,76464.5792958636,6.106519823459564,27216.75885315928,1.0,17.810522365038537,238.0,0.0,10,-0.7730882678921592,0.2417360193868407,-0.3693655088712535,a,89.2,Walking,1.4379820221567197,-0.2389180277839058,-9.96104800834972
94.465,82.85375,120.4375,187.8025,-21.51,-1329.17125,1.384248401624267,0.8907459468461612,1.273080900537633,5.643636395365435,-24.73365037273045,130.7630252594364,1059.8890241406173,9.0,21.0,101.0,2402,335,-12,-2500,-7454,1.1591933811167163,1.237569054117578,1.046635231195101,1.598040189102878,-0.5364314488007904,-1.6303373100527414,-0.2030227485405902,3.824432305005706,8.159410715298394,7.0074634788960175,659943.2190478746,1023540237.887296,5103852087.742792,0.0,6.338146396543952,0.0,0.0,0.0,9.0,15.961317135549848,3556.0897334331366,9.0,10.003266431846896,59202.75291589854,18.03497023809524,58254.49556162022,4.0,16.901261724428224,272.5,66427.86558329448,18,-0.8002033692145473,0.1845074776287615,-0.3361536518266516,a,89.2,Walking,1.436204918228193,-0.16449604127255193,-10.164733091505786
92.8726851851852,83.64930555555556,120.68171296296296,177.64583333333334,-56.30671296296296,-1381.2650462962963,1.4085138452535204,0.949584568276173,1.283736960284117,6.229152836229497,-10.377117123458632,130.81246292920486,1106.583046552686,9.0,19.5,91.0,2553,271,-8,-2594,-5912,1.1738109822203748,1.2778677202104394,1.070844797713983,1.5726342789763352,-0.9081980538647596,-1.2449856115738565,-0.2173467332428753,3.516733227581442,8.590946544278925,2.1138121185188465,606879.3892212764,1436781554.1453028,2221042991.2471924,0.0,6.372726254281986,0.0,0.0,0.0,10.0,17.296857528436476,3823.0982162764703,10.0,10.032799704561512,61465.98157065393,22.45887549650728,29916.15584415548,3.0,16.624608817886127,242.0,97623.72709192382,21,-0.7943136573141559,0.2784707365347117,-0.3408557802653222,a,89.2,Walking,1.3580191776488033,-0.4304384437240962,-10.559124225371638
93.58323765786452,82.64523536165328,124.56486796785305,155.8231917336395,-63.72904707233065,-1367.0149253731342,1.3962880755376004,0.903233163543765,1.2756955108510604,7.212680198623898,-9.1724654861487,130.66915881187757,1123.9028495035968,9.0,22.0,74.0,2703,251,-8,-2988,-3607,1.151438900135907,1.3902491020216206,1.0542095527152116,1.509195013425585,-0.3615580859175072,-0.8668310708108348,-0.2401918295544929,3.743857428005822,9.493194844025084,-0.0068880903529389,591656.0698297103,1549268499.2065194,986557761.9145372,0.0,6.421203630196035,0.0,0.0,0.0,10.0,8.484523809523864,3326.0119047619355,10.0,10.139008787527018,69207.39028452428,13.162721624031136,73949.47584404139,1.0,16.429911571843036,251.0,0.0,18,-0.8328244422744675,0.311016126586032,-0.3742575936174691,a,89.2,Walking,1.1925016824970598,-0.48771299709735183,-10.461649388446782
95.69497607655502,82.04904306220095,119.69617224880383,169.41387559808612,-27.86842105263158,-1346.8086124401914,1.4140543028529826,0.9197487218554632,1.3109432733718125,6.368884733118122,-20.04452338304127,135.31789268246587,1078.9774458750237,9.0,17.0,93.0,2881,216,-12,-3111,-3326,1.1700260526076085,1.3693363549660735,1.072107901835361,1.657104692209533,-0.2327036215904946,-0.8571650204443201,-0.2033127872179574,4.368928649660774,9.637667744177248,-0.0703239180392034,723952.2875155265,1363340333.0870934,769858355.6023854,0.0,6.366153205075689,0.0,0.0,0.0,9.0,7.762314681970452,1866.0888754453,10.0,9.753044852917723,64452.89610027325,30.234711158502165,31842.634439527268,1.0,16.04833520389076,216.0,0.0,19,-0.7770362769947854,0.1752542982079893,-0.3156916115818917,a,89.2,Walking,1.2519695085381588,-0.20594779079236056,-9.952923340304924
104.63840399002494,91.05486284289276,149.35910224438902,181.7057356608479,-58.97755610972568,-1339.6907730673315,1.2183323726076531,0.8047797115975197,1.1293783072616814,6.190365112322891,-9.858728475328736,127.4843549990452,1124.8248467438782,19.0,51.0,89.0,2037,54,-6,-2238,-5248,0.8823398013274474,0.95224790663084,0.768167328532842,1.69185127166531,-0.7915500124503764,-1.2223530588936085,-0.7823834317566054,3.589606986193296,7.560719298069749,1.9854580681067,808805.2162612863,2757928920.8723774,4469309915.18791,0.0,5.691128296310676,0.0,0.0,0.0,5.0,7.974108170310714,2559.688722669739,5.0,8.953051342752303,53064.7353084929,23.84489633173844,115213.16195436504,0.0,0.0,0.0,0.0,9,-0.7677551128840462,0.3745869245543268,-0.3619954212486956,a,89.2,Walking,1.425317919694607,-0.46262583444193917,-10.508668087761555
88.29729729729729,82.21498771498771,116.52948402948402,175.57125307125307,0.6203931203931204,-1348.4791154791155,1.4461998274363144,0.9078055941020248,1.3260046209086092,5.614538539830635,930.9465225333196,127.6955361144443,985.751566854908,8.0,20.0,83.0,2555,83,-6,-3031,-8237,1.2677429444369723,1.3414346626825149,1.1366547463357124,1.570717514056435,-0.6439027748362789,-2.1934257900815948,0.1307505934313222,4.37452775642117,6.9716088634360975,12.218717631334954,699490.6642586031,1233575478.9530094,7667937529.386714,0.0,6.351582071601657,0.0,0.0,0.0,9.0,14.2254376058724,3060.633704371082,9.0,11.658026645561222,72813.88336867055,28.36926672730948,208166.3333704165,0.0,0.0,0.0,0.0,18,-0.728612102905099,0.1714700754478693,-0.3761713951866965,a,89.2,Walking,1.3749208344597201,0.0048583775069248065,-10.560111625754647
96.98269468479604,92.24721878862792,137.78244746600743,120.59950556242276,-114.35475896168109,-1360.2249690976514,1.3238014502867317,0.8944978508103995,1.2184688378485804,8.898207750599212,-4.563427628257939,128.3858318764483,1073.119455113983,9.0,26.0,23.0,2350,109,-8,-2830,-4706,0.9978764069452516,1.1128414567167657,0.8908070329821792,1.670299391310401,0.0230440138846428,-1.1115780778952875,-0.6072439328725374,4.292139599294599,9.41872007080604,0.8971466645391781,469798.72208177793,1053040261.831494,1735464190.4808612,0.0,6.336738962970777,0.0,0.0,0.0,9.0,19.31470588235294,2892.04545454546,9.0,10.387693961613024,62707.82845226841,12.222555313307453,33256.05046611578,0.0,0.0,0.0,0.0,13,-0.8511896613565137,0.3854501255326056,-0.4014354238203744,a,89.2,Walking,0.9393521372239994,-0.8907116719213225,-10.594821478484166
87.83492822966507,82.0011961722488,120.36124401913877,129.97607655502392,-78.00956937799043,-1351.6746411483257,1.445755778806225,0.9208878978315757,1.3336709680952663,8.566392509918801,-7.80008248960061,126.98785506906827,1113.4260886695895,7.0,18.5,61.0,2685,380,-12,-3168,-3544,1.1846719241791974,1.3235802560058505,1.0890959211501985,1.6458781289377624,-0.7293319439390364,-0.8098515018314585,-0.1829307814903451,4.526244738722505,12.29519615275126,-0.0549991471493638,567862.6195751516,2357767420.843646,901994035.0456164,0.0,6.3646952427031245,0.0,0.0,0.0,9.0,9.189797794117624,1253.1643648118588,11.0,10.039029628739286,63396.35230986106,22.32896379978457,116746.45980765743,3.0,16.21359682002833,325.0,57996.035825241335,17,-0.8053909150565043,0.318026892348618,-0.3715106765696958,a,89.2,Walking,1.023531553346817,-0.6143073236063502,-10.644125301692467
99.09529702970298,90.740099009901,139.87376237623764,133.33663366336634,-78.19554455445545,-1325.759900990099,1.2541980914110404,0.8567511235147388,1.1769308809741574,7.667486010176523,-6.719781046735412,124.28513240246362,1022.3567732578936,10.5,23.5,39.0,2311,581,-12,-4023,-7230,0.8430836632777065,0.8684779923863223,0.7493368408715703,1.531107065334111,-0.6365524476672488,-1.8299848560090852,-0.8896849245643463,4.553690042829601,10.896523723312036,7.255077511012944,329180.52363006107,1224103842.0463,5985174915.75979,0.0,6.348501476724346,0.0,0.0,0.0,9.0,14.422142857142944,6550.261931818177,10.0,8.681406370792104,65180.65570078968,18.950209936757915,60168.43631413348,3.0,16.383696753594336,333.0,126118.25561318776,17,-0.8119649853867759,0.3814910963003292,-0.3520472084535974,a,89.2,Walking,1.0728285120346648,-0.6291624995115299,-10.66708362748479
95.546468401487,82.81536555142503,132.31474597273854,122.2081784386617,-89.4733581164808,-1322.5997521685254,1.350289997190901,0.908585519091667,1.233042047527659,8.755796626588342,-6.457326112889884,129.01544054944438,1070.0299565147404,9.0,22.0,40.0,2650,249,-8,-3205,-3699,1.0387706803633807,1.0875010909135967,0.8697758292756361,1.4317696839614162,-0.2320609114995472,-0.840304841279009,-0.4990753291936176,3.6362702228859423,7.390912398842799,0.1626638313763919,517642.070312699,1304369387.7198665,897099965.7003502,0.0,6.320708269319725,0.0,0.0,0.0,9.0,17.16010575793183,4680.312948501467,9.0,10.308154173305525,69027.96060614886,12.931463868090333,86163.53351698795,1.0,14.629533713564,249.0,0.0,14,-0.8122835435454143,0.3543986352843317,-0.367672178362492,a,89.2,Walking,0.9472368417160593,-0.6935089144015338,-10.25148421410573
91.99375,86.64,130.58625,147.24125,-104.43125,-1341.53375,1.373343761965519,0.9026632939832846,1.2412488235492505,7.222747789488457,-5.715038202080141,126.3390427023155,1063.4864129590171,8.0,22.5,55.0,2527,255,-12,-2516,-3492,1.108962633865055,1.280517813953573,0.928083868030278,1.7410809528937552,-1.635919036016295,-0.8044209430464758,-0.2884389323223471,4.212385700034274,17.00361864826915,-0.0210874839980497,547692.3610518952,3032539041.148625,845585583.4131649,0.0,6.328777378866589,0.0,0.0,0.0,9.0,8.612267250821446,3316.900631157618,10.0,10.038303837526456,61952.48317214703,22.041806342159468,106443.96013849437,1.0,16.255051255385524,255.0,0.0,16,-0.772016078597929,0.3324623038970544,-0.3544676969126872,a,89.2,Walking,1.1654453512595868,-0.8265952295211275,-10.618520777943278
92.49515738498788,81.8547215496368,134.69249394673125,180.44915254237287,-105.29418886198548,-1347.2118644067796,1.3020995627756051,0.8642088856894989,1.1992313538154955,6.409269087233253,-6.132431243341348,120.43790398985354,1156.547175207268,10.0,27.5,69.0,2320,54,-12,-2490,-3308,0.9830261745368244,1.2049795421010885,0.8835352172512737,1.854401821143608,-2.450345400556964,-0.8913921537608819,-0.6159867380592119,4.170082718393449,21.195502709801627,0.0003781675472933,354067.08225585293,4910885591.269675,838564847.4789654,0.0,0.0,0.0,0.0,0.0,10.0,8.827801581223042,2040.376948512047,10.0,8.389039673997928,54204.3998474629,29.12877508078131,460877.06717663846,0.0,0.0,0.0,0.0,17,-0.7528340384448072,0.304969543615756,-0.3630090659142164,a,89.2,Walking,1.4982754312759798,-0.8742612198802142,-11.185945784312864
69.7825,68.71,110.835,138.33,-90.1375,-1378.83,1.556220573575236,0.9589804467875606,1.4215920537312865,7.550628564468404,-6.811062351698325,108.59696217551392,1044.4784493229145,7.0,18.0,68.0,2225,163,-12,-2545,-6014,1.3550421224752642,1.5244563340578572,1.2481468082794105,1.5997111942496616,-1.0774547373622196,-1.478789047839029,0.2207095367620755,4.536383674794359,10.60818321901086,3.5282108916180386,780135.3413508413,4532607591.901648,7606953500.922907,0.0,5.61633082732078,0.0,0.0,0.0,4.0,15.50666101323996,1728.7181663837011,5.0,10.369461566101876,65892.99437656517,17.456128434702066,420338.6334751535,1.0,16.53085260232359,163.0,0.0,9,-0.7746052034333321,0.4175191850650532,-0.3491663535342323,a,89.2,Walking,1.2737925373679577,-0.8300186137280726,-12.696764001294447
98.80718562874252,84.5377245508982,139.0934131736527,165.00838323353292,-89.55688622754491,-1356.622754491018,1.259558884182076,0.8671234494576091,1.1763949228044828,6.711943243107836,-6.450722814514606,124.45346847971015,1107.5269029004596,13.0,27.0,64.0,2174,269,-8,-2475,-3546,0.8936843308224869,1.0753510011951053,0.7995026759652928,1.76196890211947,-0.6322743446684443,-0.8884056829669741,-0.8107756301220492,4.019310309311585,6.225321422477586,-0.0202555418444991,343031.79546213447,1103504238.7842658,978129498.3061053,0.0,6.386032632685316,0.0,0.0,0.0,10.0,10.47023879833057,3891.214741318213,10.0,9.133048777767977,62819.63445615924,23.29255183326275,290542.9563428681,1.0,16.078919338989863,269.0,0.0,17,-0.8340047066527766,0.3378687695115981,-0.3963112180137333,a,89.2,Walking,1.3258640779500213,-0.7196013684596143,-10.900642393202487
87.35238095238095,83.76428571428572,115.89404761904764,173.27857142857144,-3.080952380952381,-1344.1380952380953,1.3966409313734265,0.9176585199422193,1.260719522720258,5.902090333167565,-183.5564729141013,121.99991069101968,1022.7057813736568,10.0,21.0,76.0,3921,599,-13,-2594,-11366,1.215523534432773,1.3411818727517495,1.0094135850503745,1.9297561325774035,0.2750123011842197,-3.7477779124894575,0.0434480541645596,5.180326134574726,10.983370837192158,33.68449513533631,541508.3327044406,1590143729.0680327,29512826771.630943,0.0,6.370192744071556,0.0,0.0,0.0,9.0,17.37307871448536,1743.8907064618377,9.0,8.544033643258672,41291.5269269259,16.44715264246085,49512.80188928406,1.0,14.354589929385668,599.0,0.0,18,-0.6302537896058126,-0.0110911741413777,-0.2977759299959475,a,89.2,Walking,1.420317198980756,-0.02525372652735202,-11.017533436088296
